week,year,month,search_index,search_growth,momentum_4w,keyword_frequency,brand_popularity,avg_price,avg_rating,cotton_ratio,printed_ratio,oversized_ratio,pastel_ratio,dark_ratio,bright_ratio,pattern_printed_ratio,pattern_plain_ratio,image_count,availability_count,discount_avg,new_arrival_ratio,lag_1_search,lag_2_search,lag_3_search,rolling_mean_4w,rolling_std_4w,season_Monsoon,season_Summer,season_Winter,category_Jeans,category_Kurti,category_Saree,category_Streetwear,category_TShirt,trend_label,next_week_search
96,2022,12,61.99,0.075841721624436,62.52499999999999,187,0.34,1688.98,4.22,0.7,0.06,0.13,0.26,0.39,0.35,0.06,0.94,258,314,0.17,0.24,57.62,67.71,62.78,62.52499999999999,4.134992946386659,0,0,1,0,0,0,1,0,2,63.54
97,2023,1,63.54,0.0250040329085334,62.715,183,0.31,1617.09,4.44,0.16,0.63,0.01,0.24,0.09,0.67,0.63,0.37,233,303,0.19,0.41,61.99,57.62,67.71,62.715,4.167945137195001,0,0,1,0,0,0,1,0,1,62.55
98,2023,1,62.55,-0.0155807365439093,61.425,194,0.71,1622.79,4.09,0.29,0.52,0.2,0.39,0.51,0.1,0.52,0.48,259,354,0.22,0.19,63.54,61.99,57.62,61.425,2.6163651630969436,0,0,1,0,0,0,1,0,1,66.46
99,2023,1,66.46,0.0625099920063947,63.635,215,0.41,2183.57,4.06,0.38,0.16,0.08,0.61,0.27,0.12,0.16,0.84,266,301,0.11,0.35,62.55,63.54,61.99,63.635,1.989380137966158,0,0,1,0,0,0,1,0,2,64.38
100,2023,1,64.38,-0.0312970207643695,64.2325,182,0.84,1873.95,3.63,0.23,0.07,0.27,0.61,0.25,0.14,0.07,0.93,308,336,0.1,0.17,66.46,62.55,63.54,64.2325,1.6627161513622823,0,0,1,0,0,0,1,0,1,60.37
101,2023,2,60.37,-0.0622864243553898,63.44,181,0.71,1557.26,4.36,0.58,0.23,0.03,0.44,0.52,0.04,0.23,0.77,271,302,0.18,0.28,64.38,66.46,62.55,63.44,2.5962151939571982,0,0,1,0,0,0,1,0,0,64.22
102,2023,2,64.22,0.063773397382806,63.8575,196,0.9,2079.29,3.48,0.04,0.26,0.05,0.16,0.37,0.47,0.26,0.74,254,355,0.25,0.13,60.37,64.38,66.46,63.8575,2.539033608810173,0,0,1,0,0,0,1,0,2,62.28
103,2023,2,62.28,-0.030208657739022,62.8125,180,0.43,1837.34,3.89,0.24,0.18,0.06,0.31,0.29,0.4,0.18,0.82,252,280,0.2,0.41,64.22,60.37,64.38,62.8125,1.8874564012626749,0,0,1,0,0,0,1,0,1,63.45
104,2023,2,63.45,0.0187861271676301,62.58,184,0.88,2010.61,4.14,0.35,0.25,0.06,0.55,0.34,0.11,0.25,0.75,281,382,0.19,0.18,62.28,64.22,60.37,62.58,1.6753706057668005,0,0,1,0,0,0,1,0,1,65.63
105,2023,3,65.63,0.0343577620173363,63.895,210,0.3,1828.64,4.36,0.32,0.59,0.1,0.1,0.59,0.31,0.59,0.41,280,308,0.12,0.57,63.45,62.28,64.22,63.894999999999996,1.4050029655962675,0,1,0,0,0,0,1,0,1,69.78
106,2023,3,69.78,0.0632332774645743,65.285,218,0.82,1758.75,4.48,0.22,0.65,0.04,0.32,0.27,0.41,0.65,0.35,285,337,0.18,0.27,65.63,63.45,62.28,65.285,3.302589892796442,0,1,0,0,0,0,1,0,2,70.43
107,2023,3,70.43,0.0093149899684723,67.3225,213,0.89,1913.29,4.18,0.15,0.66,0.17,0.5,0.73,0.0,0.66,0.34,304,295,0.21,0.06,69.78,65.63,63.45,67.3225,3.3444817735091448,0,1,0,0,0,0,1,0,1,63.63
108,2023,3,63.63,-0.0965497657248332,67.3675,191,0.36,1833.74,4.17,0.17,0.55,0.09,0.44,0.57,0.0,0.55,0.45,275,340,0.22,0.53,70.43,69.78,65.63,67.3675,3.2755088663190763,0,1,0,0,0,0,1,0,0,67.17
109,2023,4,67.17,0.0556341348420557,67.7525,205,0.78,1836.05,3.66,0.45,0.27,0.14,0.36,0.54,0.1,0.27,0.73,298,320,0.13,0.11,63.63,70.43,69.78,67.7525,3.088369310817862,0,1,0,0,0,0,1,0,2,71.55
110,2023,4,71.55,0.0652076820008931,68.195,247,0.6,1510.61,4.07,0.23,0.62,0.18,0.06,0.58,0.36,0.62,0.38,291,342,0.19,0.16,67.17,63.63,70.43,68.195,3.565627574495354,0,1,0,0,0,0,1,0,2,65.85
111,2023,4,65.85,-0.079664570230608,67.05,195,0.59,1447.99,3.87,0.15,0.15,0.26,0.2,0.52,0.28,0.15,0.85,288,355,0.34,0.3,71.55,67.17,63.63,67.05,3.3367049614854314,0,1,0,0,0,0,1,0,0,60.9
112,2023,4,60.9,-0.0751708428246012,66.36749999999999,198,0.57,1707.28,3.59,0.54,0.27,0.49,0.8,0.44,0.0,0.27,0.73,270,350,0.23,0.57,65.85,71.55,67.17,66.36749999999999,4.384201751744714,0,1,0,0,0,0,1,0,0,70.82
113,2023,5,70.82,0.1628899835796387,67.28,204,0.73,1812.25,3.59,0.46,0.57,0.07,0.68,0.74,0.0,0.57,0.43,338,359,0.16,0.39,60.9,65.85,71.55,67.28,4.950212116667479,0,1,0,0,0,0,1,0,2,64.2
114,2023,5,64.2,-0.0934764190906521,65.4425,210,0.71,1451.26,4.31,0.14,0.12,0.09,0.37,0.13,0.5,0.12,0.88,274,297,0.23,0.03,70.82,60.9,65.85,65.4425,4.13366967717563,0,1,0,0,0,0,1,0,0,66.39
115,2023,5,66.39,0.0341121495327101,65.5775,196,0.78,1965.06,4.02,0.08,0.28,0.04,0.11,0.51,0.38,0.28,0.72,261,341,0.15,0.58,64.2,70.82,60.9,65.5775,4.160147232971603,0,1,0,0,0,0,1,0,1,69.35
116,2023,5,69.35,0.0445850278656423,67.69,194,0.74,1545.03,4.15,0.32,0.31,0.08,0.79,0.18,0.03,0.31,0.69,301,333,0.25,0.17,66.39,64.2,70.82,67.69,2.9677488662848215,0,1,0,0,0,0,1,0,1,67.33
117,2023,6,67.33,-0.0291276135544339,66.8175,205,0.66,1685.9,3.96,0.44,0.54,0.16,0.57,0.18,0.25,0.54,0.46,265,352,0.25,0.4,69.35,66.39,64.2,66.8175,2.1377772724650446,1,0,0,0,0,0,1,0,1,63.71
118,2023,6,63.71,-0.053765037873162,66.69500000000001,188,0.69,1740.81,3.72,0.18,0.45,0.01,0.27,0.36,0.37,0.45,0.55,252,363,0.08,0.21,67.33,69.35,66.39,66.69500000000001,2.3420432674628517,1,0,0,0,0,0,1,0,0,65.69
119,2023,6,65.69,0.0310783236540574,66.52,207,0.54,1580.8,4.07,0.29,0.07,0.39,0.17,0.59,0.24,0.07,0.93,277,333,0.22,0.38,63.71,67.33,69.35,66.52,2.397915761656648,1,0,0,0,0,0,1,0,1,67.9
120,2023,6,67.9,0.0336428680164409,66.1575,209,0.76,1682.19,3.92,0.41,0.33,0.02,0.41,0.33,0.26,0.33,0.67,321,313,0.17,0.16,65.69,63.71,67.33,66.1575,1.8814776993987177,1,0,0,0,0,0,1,0,1,70.89
121,2023,7,70.89,0.0440353460972016,67.0475,226,0.56,1694.55,3.93,0.27,0.42,0.27,0.86,0.14,0.0,0.42,0.58,286,375,0.3,0.13,67.9,65.69,63.71,67.0475,3.08076154005274,1,0,0,0,0,0,1,0,1,65.06
122,2023,7,65.06,-0.0822400902807165,67.385,190,0.86,2076.48,4.24,0.28,0.57,0.32,0.14,0.3,0.56,0.57,0.43,258,349,0.22,0.28,70.89,67.9,65.69,67.385,2.634950979936472,1,0,0,0,0,0,1,0,0,67.49
123,2023,7,67.49,0.0373501383338454,67.83500000000001,209,0.39,1796.79,4.08,0.38,0.21,0.08,0.23,0.17,0.6,0.21,0.79,310,306,0.17,0.29,65.06,70.89,67.9,67.83500000000001,2.391436109677241,1,0,0,0,0,0,1,0,1,75.51
124,2023,7,75.51,0.1188324196177212,69.7375,231,0.38,1481.22,3.88,0.27,0.18,0.02,0.73,0.35,0.0,0.18,0.82,302,339,0.18,0.24,67.49,65.06,70.89,69.7375,4.5306465690158575,1,0,0,0,0,0,1,0,2,64.66
125,2023,8,64.66,-0.1436895775393988,68.18,194,0.62,1778.92,4.21,0.13,0.3,0.15,0.13,0.08,0.79,0.3,0.7,258,376,0.13,0.12,75.51,67.49,65.06,68.18,5.044131904170261,1,0,0,0,0,0,1,0,0,67.09
126,2023,8,67.09,0.0375811939375194,68.6875,197,0.55,1814.57,3.95,0.05,0.7,0.08,0.34,0.45,0.21,0.7,0.3,267,323,0.24,0.12,64.66,75.51,67.49,68.6875,4.717106281044382,1,0,0,0,0,0,1,0,1,68.57
127,2023,8,68.57,0.0220599195111044,68.9575,210,0.42,1710.25,3.88,0.17,0.38,0.0,0.33,0.17,0.5,0.38,0.62,288,317,0.1,0.21,67.09,64.66,75.51,68.9575,4.656231487659135,1,0,0,0,0,0,1,0,1,71.05
128,2023,8,71.05,0.0361674201545865,67.8425,230,0.69,1534.03,4.54,0.28,0.26,0.0,0.06,0.09,0.85,0.26,0.74,311,329,0.13,0.17,68.57,67.09,64.66,67.8425,2.6778022705198974,1,0,0,0,0,0,1,0,1,73.47
129,2023,9,73.47,0.0340605207600281,70.04499999999999,210,0.64,2068.49,4.45,0.22,0.04,0.21,0.64,0.39,0.0,0.04,0.96,310,311,0.25,0.25,71.05,68.57,67.09,70.04499999999999,2.8076265183725,0,0,0,0,0,0,1,0,1,67.19
130,2023,9,67.19,-0.0854770654688988,70.07,212,0.48,1963.0,3.84,0.4,0.64,0.08,0.41,0.03,0.56,0.64,0.36,283,319,0.14,0.45,73.47,71.05,68.57,70.07,2.772772379166474,0,0,0,0,0,0,1,0,0,71.29
131,2023,9,71.29,0.0610209852656646,70.75,209,0.69,1311.67,3.74,0.34,0.37,0.08,0.67,0.18,0.15,0.37,0.63,236,337,0.2,0.26,67.19,73.47,71.05,70.75,2.611104491717746,0,0,0,0,0,0,1,0,2,67.67
132,2023,9,67.67,-0.0507785103100014,69.905,206,0.55,1545.71,4.06,0.16,0.64,0.14,0.09,0.41,0.5,0.64,0.36,292,364,0.19,0.19,71.29,67.19,73.47,69.905,2.9996610919683073,0,0,0,0,0,0,1,0,0,70.03
133,2023,10,70.03,0.034875129303975,69.045,214,0.8,1482.8,3.87,0.28,0.31,0.03,0.21,0.82,0.0,0.31,0.69,308,339,0.31,0.21,67.67,71.29,67.19,69.045,1.9443850784592733,0,0,0,0,0,0,1,0,1,67.66
134,2023,10,67.66,-0.0338426388690561,69.1625,193,0.85,1968.63,4.16,0.38,0.15,0.06,0.5,0.83,0.0,0.15,0.85,295,361,0.17,0.23,70.03,67.67,71.29,69.1625,1.8040579258997642,0,0,0,0,0,0,1,0,1,66.27
135,2023,10,66.27,-0.0205438959503398,67.9075,187,0.46,1758.72,4.14,0.29,0.3,0.07,0.46,0.66,0.0,0.3,0.7,247,358,0.16,0.3,67.66,70.03,67.67,67.9075,1.5603498539328648,0,0,0,0,0,0,1,0,1,67.96
136,2023,10,67.96,0.0255017353251847,67.97999999999999,198,0.42,1753.14,4.78,0.06,0.6,0.2,0.7,0.43,0.0,0.6,0.4,275,350,0.16,0.34,66.27,67.66,70.03,67.97999999999999,1.5523530526274145,0,0,0,0,0,0,1,0,1,74.6
137,2023,11,74.6,0.0977045320776928,69.1225,221,0.8,1681.18,3.57,0.32,0.36,0.18,0.54,0.44,0.02,0.36,0.64,311,329,0.16,0.25,67.96,66.27,67.66,69.1225,3.725143173982501,0,0,0,0,0,0,1,0,2,69.36
138,2023,11,69.36,-0.0702412868632706,69.5475,208,0.6,2068.16,4.26,0.35,0.48,0.15,0.32,0.4,0.28,0.48,0.52,308,362,0.15,0.44,74.6,67.96,66.27,69.5475,3.5974562772420824,0,0,0,0,0,0,1,0,0,72.1
139,2023,11,72.1,0.039504036908881,71.005,231,0.44,1525.39,4.3,0.26,0.12,0.05,0.39,0.22,0.39,0.12,0.88,269,380,0.09,0.46,69.36,74.6,67.96,71.005,2.949638395917136,0,0,0,0,0,0,1,0,1,70.01
140,2023,11,70.01,-0.0289875173370317,71.5175,198,0.33,1767.25,4.17,0.29,0.67,0.37,0.33,0.19,0.48,0.67,0.33,269,328,0.17,0.39,72.1,69.36,74.6,71.5175,2.364210580017918,0,0,0,0,0,0,1,0,1,63.89
141,2023,12,63.89,-0.0874160834166548,68.84,186,0.7,1846.21,3.78,0.07,0.21,0.43,0.55,0.15,0.3,0.21,0.79,296,344,0.2,0.17,70.01,72.1,69.36,68.84,3.5009236876384966,0,0,1,0,0,0,1,0,0,74.71
142,2023,12,74.71,0.1693535764595397,70.1775,223,0.5,1879.43,4.23,0.11,0.37,0.04,0.51,0.53,0.0,0.37,0.63,296,346,0.22,0.48,63.89,70.01,72.1,70.1775,4.611589566877688,0,0,1,0,0,0,1,0,2,74.11
143,2023,12,74.11,-0.0080310534065051,70.68,225,0.89,1919.32,4.31,0.6,0.16,0.06,0.5,0.45,0.05,0.16,0.84,300,328,0.17,0.35,74.71,63.89,70.01,70.68,4.985271640877277,0,0,1,0,0,0,1,0,1,68.83
144,2023,12,68.83,-0.07124544595871,70.38499999999999,202,0.55,1893.12,3.76,0.51,0.24,0.47,0.46,0.22,0.32,0.24,0.76,301,320,0.23,0.11,74.11,74.71,63.89,70.38499999999999,5.072287452422413,0,0,1,0,0,0,1,0,0,71.62
145,2024,1,71.62,0.0405346505884063,72.3175,215,0.57,1386.76,3.9,0.22,0.52,0.05,0.77,0.67,0.0,0.52,0.48,300,385,0.36,0.44,68.83,74.11,74.71,72.3175,2.6824289366173555,0,0,1,0,0,0,1,0,1,73.25
146,2024,1,73.25,0.0227590058642837,71.9525,213,0.47,2014.02,3.83,0.33,0.29,0.2,0.38,0.12,0.5,0.29,0.71,320,316,0.23,0.33,71.62,68.83,74.11,71.9525,2.323709319170982,0,0,1,0,0,0,1,0,1,70.11
147,2024,1,70.11,-0.0428668941979522,70.9525,187,0.52,1615.1,3.67,0.27,0.24,0.31,0.53,0.65,0.0,0.24,0.76,288,388,0.26,0.06,73.25,71.62,68.83,70.9525,1.9095265556332521,0,0,1,0,0,0,1,0,1,68.02
148,2024,1,68.02,-0.029810298102981,70.75,221,0.48,1513.83,4.3,0.45,0.28,0.08,0.22,0.73,0.05,0.28,0.72,258,341,0.18,0.29,70.11,73.25,71.62,70.75,2.226312347059272,0,0,1,0,0,0,1,0,1,72.12
149,2024,2,72.12,0.0602763892972655,70.875,207,0.32,1714.89,4.26,0.04,0.23,0.06,0.29,0.37,0.34,0.23,0.77,298,344,0.24,0.25,68.02,70.11,73.25,70.875,2.3041194992162595,0,0,1,0,0,0,1,0,2,70.92
150,2024,2,70.92,-0.016638935108153,70.2925,201,0.36,1950.78,4.04,0.26,0.32,0.4,0.3,0.42,0.28,0.32,0.68,329,351,0.07,0.14,72.12,68.02,70.11,70.2925,1.7254057493823969,0,0,1,0,0,0,1,0,1,74.63
151,2024,2,74.63,0.0523124647490129,71.4225,205,0.5,1519.02,4.45,0.3,0.12,0.29,0.21,0.37,0.42,0.12,0.88,277,366,0.29,0.21,70.92,72.12,68.02,71.4225,2.7449392828746917,0,0,1,0,0,0,1,0,2,72.35
152,2024,2,72.35,-0.0305507168698915,72.505,222,0.46,1898.8,3.85,0.46,0.42,0.16,0.41,0.24,0.35,0.42,0.58,308,339,0.26,0.23,74.63,70.92,72.12,72.505,1.549204096733352,0,0,1,0,0,0,1,0,1,74.76
153,2024,3,74.76,0.0333102971665515,73.16499999999999,221,0.38,1767.19,3.97,0.12,0.37,0.34,0.74,0.5,0.0,0.37,0.63,329,396,0.19,0.11,72.35,74.63,70.92,73.16499999999999,1.8614062784184096,0,1,0,0,0,0,1,0,1,73.56
154,2024,3,73.56,-0.0160513643659711,73.82499999999999,194,0.65,1633.33,4.32,0.16,0.65,0.12,0.49,0.3,0.21,0.65,0.35,323,338,0.23,0.05,74.76,72.35,74.63,73.82499999999999,1.120728929463115,0,1,0,0,0,0,1,0,1,75.0
155,2024,3,75.0,0.0195758564437193,73.91749999999999,223,0.62,2141.19,4.39,0.08,0.3,0.1,0.69,0.53,0.0,0.3,0.7,272,329,0.17,0.09,73.56,74.76,72.35,73.91749999999999,1.220174167896624,0,1,0,0,0,0,1,0,1,76.51
156,2024,3,76.51,0.0201333333333333,74.95750000000001,225,0.53,1526.19,4.4,0.15,0.46,0.02,0.89,0.7,0.0,0.46,0.54,312,328,0.27,0.36,75.0,73.56,74.76,74.95750000000001,1.2116208152727959,0,1,0,0,0,0,1,0,1,71.36
157,2024,4,71.36,-0.0673114625539146,74.1075,207,0.56,1631.17,4.27,0.18,0.12,0.08,0.15,0.54,0.31,0.12,0.88,323,339,0.23,0.66,76.51,75.0,73.56,74.1075,2.1921887844501198,0,1,0,0,0,0,1,0,0,77.36
158,2024,4,77.36,0.0840807174887892,75.0575,228,0.64,1693.99,4.52,0.39,0.5,0.15,0.16,0.87,0.0,0.5,0.5,303,385,0.12,0.05,71.36,76.51,75.0,75.0575,2.6511679816015037,0,1,0,0,0,0,1,0,2,76.64
159,2024,4,76.64,-0.0093071354705274,75.4675,230,0.46,1882.56,4.63,0.3,0.52,0.11,0.76,0.25,0.0,0.52,0.48,291,394,0.17,0.4,77.36,71.36,76.51,75.4675,2.7637338873347357,0,1,0,0,0,0,1,0,1,74.25
160,2024,4,74.25,-0.0311847599164927,74.9025,235,0.38,1698.39,4.74,0.11,0.36,0.08,0.13,0.05,0.82,0.36,0.64,319,396,0.19,0.2,76.64,77.36,71.36,74.9025,2.710059962436681,0,1,0,0,0,0,1,0,1,75.83
161,2024,5,75.83,0.0212794612794613,76.02,227,0.71,5988.92,3.87,0.21,0.46,0.06,0.28,0.43,0.29,0.46,0.54,316,402,0.23,0.12,74.25,76.64,77.36,76.02,1.3352902306249437,0,1,0,0,0,0,1,0,1,76.88
162,2024,5,76.88,0.0138467624950546,75.89999999999999,237,0.6,1816.11,3.77,0.08,0.4,0.25,0.22,0.81,0.0,0.4,0.6,274,351,0.22,0.23,75.83,74.25,76.64,75.89999999999999,1.188191903693338,0,1,0,0,0,0,1,0,1,75.59
163,2024,5,75.59,-0.0167793964620186,75.6375,235,0.6,1976.35,4.54,0.2,0.24,0.14,0.45,0.5,0.05,0.24,0.76,310,325,0.18,0.07,76.88,75.83,74.25,75.6375,1.0813995561319523,0,1,0,0,0,0,1,0,1,74.44
164,2024,5,74.44,-0.0152136525995503,75.685,206,0.83,1793.28,4.29,0.37,0.67,0.12,0.33,0.49,0.18,0.67,0.33,301,355,0.17,0.53,75.59,76.88,75.83,75.685,1.0013490899793074,0,1,0,0,0,0,1,0,1,75.03
165,2024,6,75.03,0.0079258463191833,75.485,235,0.79,1574.05,4.19,0.35,0.12,0.18,0.52,0.72,0.0,0.12,0.88,309,336,0.21,0.24,74.44,75.59,76.88,75.485,1.0418093235660006,1,0,0,0,0,0,1,0,1,74.15
166,2024,6,74.15,-0.0117286418765826,74.80250000000001,237,0.79,1936.53,3.86,0.15,0.2,0.0,0.41,0.3,0.29,0.2,0.8,302,356,0.22,0.37,75.03,74.44,75.59,74.80250000000001,0.6400716105788652,1,0,0,0,0,0,1,0,1,75.46
167,2024,6,75.46,0.0176668914362776,74.77,219,0.68,1610.95,3.15,0.14,0.62,0.19,0.07,0.75,0.18,0.62,0.38,261,373,0.22,0.25,74.15,75.03,74.44,74.77,0.5879342366872465,1,0,0,0,0,0,1,0,1,82.73
168,2024,6,82.73,0.0963424330771272,76.8425,259,0.51,1794.61,4.48,0.38,0.32,0.18,0.54,0.14,0.32,0.32,0.68,310,317,0.19,0.05,75.46,74.15,75.03,76.8425,3.962687429847213,1,0,0,0,0,0,1,0,2,77.35
169,2024,7,77.35,-0.0650308231596761,77.4225,234,0.89,1688.14,4.29,0.48,0.58,0.16,0.69,0.49,0.0,0.58,0.42,295,320,0.18,0.23,82.73,75.46,74.15,77.4225,3.7742758687377105,1,0,0,0,0,0,1,0,0,76.5
170,2024,7,76.5,-0.0109890109890109,78.00999999999999,232,0.88,1788.07,4.36,0.76,0.45,0.11,0.11,0.12,0.77,0.45,0.55,301,346,0.23,0.1,77.35,82.73,75.46,78.00999999999999,3.240195467355198,1,0,0,0,0,0,1,0,1,76.85
171,2024,7,76.85,0.0045751633986927,78.3575,244,0.7,2080.3,4.23,0.03,0.5,0.12,0.64,0.55,0.0,0.5,0.5,288,364,0.17,0.05,76.5,77.35,82.73,78.3575,2.9357948951977524,1,0,0,0,0,0,1,0,1,79.43
172,2024,7,79.43,0.0335718932986339,77.5325,220,0.72,1590.51,3.94,0.27,0.4,0.17,0.13,0.53,0.34,0.4,0.6,269,377,0.15,0.32,76.85,76.5,77.35,77.5325,1.3122086978332068,1,0,0,0,0,0,1,0,1,85.42
173,2024,8,85.42,0.0754123127281882,79.55000000000001,262,0.44,2026.41,4.33,0.16,0.25,0.52,0.35,0.48,0.17,0.25,0.75,314,378,0.15,0.19,79.43,76.85,76.5,79.55000000000001,4.12568378171053,1,0,0,0,0,0,1,0,2,72.42
174,2024,8,72.42,-0.1521891828611566,78.53,220,0.77,1515.46,3.87,0.24,0.61,0.23,0.45,0.46,0.09,0.61,0.39,263,323,0.26,0.35,85.42,79.43,76.85,78.53,5.429444416021699,1,0,0,0,0,0,1,0,0,73.36
175,2024,8,73.36,0.0129798398232532,77.6575,199,0.37,1668.39,3.89,0.35,0.47,0.06,0.47,0.04,0.49,0.47,0.53,285,358,0.14,0.06,72.42,85.42,79.43,77.6575,6.0359499390459765,1,0,0,0,0,0,1,0,1,81.46
176,2024,8,81.46,0.1104143947655398,78.16499999999999,239,0.35,1708.44,3.78,0.13,0.1,0.14,0.3,0.21,0.49,0.1,0.9,319,383,0.14,0.21,73.36,72.42,85.42,78.16499999999999,6.313612278244721,1,0,0,0,0,0,1,0,2,77.32
177,2024,9,77.32,-0.0508224895654308,76.14,222,0.71,1828.02,4.11,0.47,0.09,0.01,0.22,0.57,0.21,0.09,0.91,307,311,0.2,0.26,81.46,73.36,72.42,76.14,4.133666653227165,0,0,0,0,0,0,1,0,0,76.46
178,2024,9,76.46,-0.0111226073460941,77.14999999999999,240,0.51,1516.32,3.72,0.52,0.49,0.03,0.21,0.46,0.33,0.49,0.51,283,383,0.1,0.35,77.32,81.46,73.36,77.14999999999999,3.33892198171841,0,0,0,0,0,0,1,0,1,75.26
179,2024,9,75.26,-0.0156944807742609,77.625,227,0.46,1789.49,4.16,0.08,0.35,0.12,0.38,0.63,0.0,0.35,0.65,302,372,0.19,0.14,76.46,77.32,81.46,77.625,2.692625732131331,0,0,0,0,0,0,1,0,1,72.3
180,2024,9,72.3,-0.0393303215519533,75.33500000000001,216,0.46,1448.67,4.15,0.23,0.43,0.11,0.37,0.23,0.4,0.43,0.57,291,370,0.26,0.06,75.26,76.46,77.32,75.33500000000001,2.192616397518926,0,0,0,0,0,0,1,0,1,82.28
181,2024,10,82.28,0.1380359612724757,76.575,242,0.83,1982.4,3.91,0.55,0.15,0.21,0.2,0.63,0.17,0.15,0.85,350,320,0.24,0.25,72.3,75.26,76.46,76.575,4.185892975220741,0,0,0,0,0,0,1,0,2,79.1
182,2024,10,79.1,-0.038648517258143,77.235,239,0.39,2049.88,4.17,0.25,0.67,0.16,0.51,0.03,0.46,0.67,0.33,286,341,0.25,0.16,82.28,72.3,75.26,77.235,4.365970682448797,0,0,0,0,0,0,1,0,1,70.26
183,2024,10,70.26,-0.111757269279393,75.985,205,0.5,2016.98,3.97,0.2,0.41,0.1,0.11,0.41,0.48,0.41,0.59,264,390,0.2,0.35,79.1,82.28,72.3,75.985,5.647568798459703,0,0,0,0,0,0,1,0,0,81.57
184,2024,10,81.57,0.1609735269000851,78.3025,244,0.33,1960.1,3.51,0.29,0.24,0.17,0.19,0.37,0.44,0.24,0.76,333,356,0.3,0.3,70.26,79.1,82.28,78.3025,5.532174828522307,0,0,0,0,0,0,1,0,2,74.31
185,2024,11,74.31,-0.0890033100404559,76.31,232,0.84,1656.65,3.79,0.08,0.12,0.01,0.7,0.63,0.0,0.12,0.88,304,341,0.15,0.24,81.57,70.26,79.1,76.31,5.035017378321768,0,0,0,0,0,0,1,0,0,79.18
186,2024,11,79.18,0.0655362669896379,76.33,225,0.9,1755.67,4.74,0.51,0.36,0.0,0.32,0.04,0.64,0.36,0.64,288,331,0.17,0.29,74.31,81.57,70.26,76.33,5.049930692593934,0,0,0,0,0,0,1,0,2,81.31
187,2024,11,81.31,0.0269007325082091,79.0925,237,0.71,1380.97,4.0,0.21,0.1,0.24,0.65,0.4,0.0,0.1,0.9,285,361,0.21,0.3,79.18,74.31,81.57,79.0925,3.3632957546632802,0,0,0,0,0,0,1,0,1,73.65
188,2024,11,73.65,-0.0942073545689337,77.11250000000001,236,0.54,1682.92,4.15,0.15,0.29,0.47,0.69,0.52,0.0,0.29,0.71,309,347,0.11,0.39,81.31,79.18,74.31,77.11250000000001,3.729900579551118,0,0,0,0,0,0,1,0,0,76.12
189,2024,12,76.12,0.0335369993211134,77.56500000000001,252,0.76,1850.78,4.29,0.55,0.34,0.12,0.64,0.36,0.0,0.34,0.66,333,331,0.21,0.1,73.65,81.31,79.18,77.56500000000001,3.3689018982455523,0,0,1,0,0,0,1,0,1,76.97
190,2024,12,76.97,0.0111665790856541,77.0125,217,0.42,2061.69,3.75,0.33,0.8,0.69,0.61,0.25,0.14,0.8,0.2,295,331,0.07,0.17,76.12,73.65,81.31,77.0125,3.1923489262092066,0,0,1,0,0,0,1,0,1,82.86
191,2024,12,82.86,0.0765233207743276,77.4,237,0.35,1688.51,3.86,0.78,0.71,0.03,0.34,0.13,0.53,0.71,0.29,339,331,0.25,0.05,76.97,76.12,73.65,77.4,3.902879279028383,0,0,1,0,0,0,1,0,2,74.34
192,2024,12,74.34,-0.1028240405503257,77.57249999999999,205,0.38,2127.02,4.04,0.43,0.05,0.49,0.48,0.42,0.1,0.05,0.95,296,309,0.15,0.07,82.86,76.97,76.12,77.57249999999999,3.6914078163580273,0,0,1,0,0,0,1,0,0,78.81
193,2025,1,78.81,0.0601291364003229,78.245,232,0.36,1454.28,4.16,0.25,0.22,0.02,0.23,0.59,0.18,0.22,0.78,301,331,0.19,0.06,74.34,82.86,76.97,78.245,3.58199664991504,0,0,1,0,0,0,1,0,2,77.76
194,2025,1,77.76,-0.0133231823372668,78.44250000000001,224,0.73,2659.77,3.75,0.27,0.31,0.18,0.21,0.22,0.57,0.31,0.69,292,380,0.23,0.05,78.81,74.34,82.86,78.44250000000001,3.5093054868453097,0,0,1,0,0,0,1,0,1,80.07
195,2025,1,80.07,0.0297067901234566,77.745,231,0.6,1775.2,4.05,0.44,0.33,0.07,0.39,0.16,0.45,0.33,0.67,316,334,0.14,0.32,77.76,78.81,74.34,77.745,2.4585971609847976,0,0,1,0,0,0,1,0,1,80.27
196,2025,1,80.27,0.0024978144123892,79.22749999999999,255,0.54,1446.69,4.01,0.2,0.74,0.04,0.69,0.29,0.02,0.74,0.26,312,340,0.13,0.25,80.07,77.76,78.81,79.22749999999999,1.1725293173318672,0,0,1,0,0,0,1,0,1,80.3
197,2025,2,80.3,0.0003737386321165,79.6,224,0.61,1596.62,3.5,0.09,0.21,0.07,0.34,0.18,0.48,0.21,0.79,307,340,0.26,0.31,80.27,80.07,77.76,79.6,1.230907524282849,0,0,1,0,0,0,1,0,1,82.64
198,2025,2,82.64,0.0291407222914072,80.82,251,0.33,1467.69,3.96,0.88,0.33,0.1,0.59,0.23,0.18,0.33,0.67,297,359,0.19,0.17,80.3,80.27,80.07,80.82,1.217620630575471,0,0,1,0,0,0,1,0,1,77.48
